Date,Location,Crime
2020-10-01,Waikato,4982.46359049043
2020-11-01,Waikato,4939.443549964918
2020-12-01,Waikato,4886.0
2021-01-01,Waikato,4821.436792673468
2021-02-01,Waikato,4747.502806982379
2021-03-01,Waikato,4666.55817865426
2021-04-01,Waikato,4580.9630434160335
2021-05-01,Waikato,4493.077536994577
2021-06-01,Waikato,4405.261795117489
2021-07-01,Waikato,4319.875953511646
2021-08-01,Waikato,4239.2801479039545
2021-09-01,Waikato,4165.834514021973
2021-10-01,Waikato,4101.89918759259
2021-11-01,Waikato,4049.834304342798
2021-12-01,Waikato,4012.0
2022-01-01,Waikato,3990.0665590716567
2022-02-01,Waikato,3982.9448611873995
2022-03-01,Waikato,3988.855934757399
2022-04-01,Waikato,4006.0208081917535
2022-05-01,Waikato,4032.6605099006815
2022-06-01,Waikato,4066.996068294171
2022-07-01,Waikato,4107.248511782418
2022-08-01,Waikato,4151.638868775683
2022-09-01,Waikato,4198.388167683856
2022-10-01,Waikato,4245.717436917192
2022-11-01,Waikato,4291.847704885946
2022-12-01,Waikato,4335.0
2023-01-01,Waikato,4373.395350669618
2023-02-01,Waikato,4405.254785305014
2023-03-01,Waikato,4428.799332316143
2023-04-01,Waikato,4442.250020113241
2023-05-01,Waikato,4443.827877106428
2023-06-01,Waikato,4431.753931705829
2023-07-01,Waikato,4404.249212321602
2023-08-01,Waikato,4359.534747363732
2023-09-01,Waikato,4295.831565242601
2023-10-01,Waikato,4211.360694368243
2023-11-01,Waikato,4104.34316315047
2023-12-01,Waikato,3973.0
2024-01-01,Waikato,3815.552233326707
2024-02-01,Waikato,3630.220891540183
2024-03-01,Waikato,3415.22700305157
2024-04-01,Waikato,3168.7915962705392
2024-05-01,Waikato,2889.1356996064133
2024-06-01,Waikato,2574.4803414708526
2024-07-01,Waikato,2223.0465502732777
2024-08-01,Waikato,1833.055354422704
2024-09-01,Waikato,1402.727782331393
2024-10-01,Waikato,930.2848624084695
2024-11-01,Waikato,413.9476230625992
2024-12-01,Waikato,-148.06290729326884
2025-01-01,Waikato,-757.5257002503463
1981-01-01,Manawatu-Whanganui,4545.4596332489255
1981-02-01,Manawatu-Whanganui,5371.527623043712
1981-03-01,Manawatu-Whanganui,6073.455482421343
1981-04-01,Manawatu-Whanganui,6658.494724425726
1981-05-01,Manawatu-Whanganui,7133.896862099491
1981-06-01,Manawatu-Whanganui,7506.913408481536
1981-07-01,Manawatu-Whanganui,7784.7958766147785
1981-08-01,Manawatu-Whanganui,7974.7957795411
1981-09-01,Manawatu-Whanganui,8084.164630300958
1981-10-01,Manawatu-Whanganui,8120.153941936465
1981-11-01,Manawatu-Whanganui,8090.015227488926
1981-12-01,Manawatu-Whanganui,8001.0
1982-01-01,Manawatu-Whanganui,7860.359772511169
1982-02-01,Manawatu-Whanganui,7675.346058063348
1982-03-01,Manawatu-Whanganui,7453.21036969904
1982-04-01,Manawatu-Whanganui,7201.204220459275
1982-05-01,Manawatu-Whanganui,6926.579123384752
1982-06-01,Manawatu-Whanganui,6636.586591518465
1982-07-01,Manawatu-Whanganui,6338.478137901166
1982-08-01,Manawatu-Whanganui,6039.505275573522
1982-09-01,Manawatu-Whanganui,5746.919517578657
1982-10-01,Manawatu-Whanganui,5467.972376957227
1982-11-01,Manawatu-Whanganui,5209.915366750042
1982-12-01,Manawatu-Whanganui,4980.0
1983-01-01,Manawatu-Whanganui,4783.872110039684
1983-02-01,Manawatu-Whanganui,4620.754811369378
1983-03-01,Manawatu-Whanganui,4488.265538782495
1983-04-01,Manawatu-Whanganui,4384.021727071073
1983-05-01,Manawatu-Whanganui,4305.64081102746
1983-06-01,Manawatu-Whanganui,4250.740225444605
1983-07-01,Manawatu-Whanganui,4216.937405114791
1983-08-01,Manawatu-Whanganui,4201.849784830525
1983-09-01,Manawatu-Whanganui,4203.094799384414
1983-10-01,Manawatu-Whanganui,4218.289883568918
1983-11-01,Manawatu-Whanganui,4245.052472176656
1983-12-01,Manawatu-Whanganui,4281.0
1984-01-01,Manawatu-Whanganui,4323.913940108631
1984-02-01,Manawatu-Whanganui,4372.231918680684
1984-03-01,Manawatu-Whanganui,4424.555600170981
1984-04-01,Manawatu-Whanganui,4479.486649034733
1984-05-01,Manawatu-Whanganui,4535.626729727183
1984-06-01,Manawatu-Whanganui,4591.577506703112
1984-07-01,Manawatu-Whanganui,4645.94064441776
1984-08-01,Manawatu-Whanganui,4697.317807326351
1984-09-01,Manawatu-Whanganui,4744.310659883688
1984-10-01,Manawatu-Whanganui,4785.520866545008
1984-11-01,Manawatu-Whanganui,4819.550091765477
1984-12-01,Manawatu-Whanganui,4845.0
1985-01-01,Manawatu-Whanganui,4860.884745266514
1985-02-01,Manawatu-Whanganui,4867.86843983386
1985-03-01,Manawatu-Whanganui,4867.027685533583
1985-04-01,Manawatu-Whanganui,4859.439084197294
1985-05-01,Manawatu-Whanganui,4846.179237656529
1985-06-01,Manawatu-Whanganui,4828.324747742944
1985-07-01,Manawatu-Whanganui,4806.952216288091
1985-08-01,Manawatu-Whanganui,4783.138245123484
1985-09-01,Manawatu-Whanganui,4757.959436080833
1985-10-01,Manawatu-Whanganui,4732.492390991659
1985-11-01,Manawatu-Whanganui,4707.813711687476
1985-12-01,Manawatu-Whanganui,4685.0
1986-01-01,Manawatu-Whanganui,4665.027981603022
1986-02-01,Manawatu-Whanganui,4648.474877539473
1986-03-01,Manawatu-Whanganui,4635.818032694687
1986-04-01,Manawatu-Whanganui,4627.534791953865
1986-05-01,Manawatu-Whanganui,4624.102500202252
1986-06-01,Manawatu-Whanganui,4625.99850232511
1986-07-01,Manawatu-Whanganui,4633.700143207676
1986-08-01,Manawatu-Whanganui,4647.684767735241
1986-09-01,Manawatu-Whanganui,4668.4297207929785
1986-10-01,Manawatu-Whanganui,4696.412347266164
1986-11-01,Manawatu-Whanganui,4732.109992040153
1986-12-01,Manawatu-Whanganui,4776.0
1987-01-01,Manawatu-Whanganui,4828.183305173254
1987-02-01,Manawatu-Whanganui,4887.255198156405
1987-03-01,Manawatu-Whanganui,4951.434558687668
1987-04-01,Manawatu-Whanganui,5018.940266505734
1987-05-01,Manawatu-Whanganui,5087.9912013493295
1987-06-01,Manawatu-Whanganui,5156.806242956614
1987-07-01,Manawatu-Whanganui,5223.604271066312
1987-08-01,Manawatu-Whanganui,5286.604165417129
1987-09-01,Manawatu-Whanganui,5344.024805747253
1987-10-01,Manawatu-Whanganui,5394.085071795403
1987-11-01,Manawatu-Whanganui,5435.003843300215
1987-12-01,Manawatu-Whanganui,5465.0
1988-01-01,Manawatu-Whanganui,5482.844121777842
1988-02-01,Manawatu-Whanganui,5489.513589094381
1988-03-01,Manawatu-Whanganui,5486.5374825546405
1988-04-01,Manawatu-Whanganui,5475.44488276371
1988-05-01,Manawatu-Whanganui,5457.764870326589
1988-06-01,Manawatu-Whanganui,5435.026525848433
1988-07-01,Manawatu-Whanganui,5408.758929934262
1988-08-01,Manawatu-Whanganui,5380.49116318905
1988-09-01,Manawatu-Whanganui,5351.752306218012
1988-10-01,Manawatu-Whanganui,5324.071439626127
1988-11-01,Manawatu-Whanganui,5298.977644018392
1988-12-01,Manawatu-Whanganui,5278.0
1989-01-01,Manawatu-Whanganui,5262.1138188264085
1989-02-01,Manawatu-Whanganui,5250.079334355014
1989-03-01,Manawatu-Whanganui,5240.10301109377
1989-04-01,Manawatu-Whanganui,5230.391313550538
1989-05-01,Manawatu-Whanganui,5219.15070623318
1989-06-01,Manawatu-Whanganui,5204.587653649649
1989-07-01,Manawatu-Whanganui,5184.908620307814
1989-08-01,Manawatu-Whanganui,5158.3200707154865
1989-09-01,Manawatu-Whanganui,5123.028469380703
1989-10-01,Manawatu-Whanganui,5077.2402808113
1989-11-01,Manawatu-Whanganui,5019.161969514997
1989-12-01,Manawatu-Whanganui,4947.0
1990-01-01,Manawatu-Whanganui,4859.733010324054
1990-02-01,Manawatu-Whanganui,4759.428332744691
1990-03-01,Manawatu-Whanganui,4648.925473070279
1990-04-01,Manawatu-Whanganui,4531.06393710837
1990-05-01,Manawatu-Whanganui,4408.683230666438
1990-06-01,Manawatu-Whanganui,4284.622859552969
1990-07-01,Manawatu-Whanganui,4161.722329575445
1990-08-01,Manawatu-Whanganui,4042.8211465413574
1990-09-01,Manawatu-Whanganui,3930.7588162591755
1990-10-01,Manawatu-Whanganui,3828.3748445363776
1990-11-01,Manawatu-Whanganui,3738.5087371805503
1990-12-01,Manawatu-Whanganui,3664.0
1991-01-01,Manawatu-Whanganui,3606.929834322224
1991-02-01,Manawatu-Whanganui,3566.3462235546876
1991-03-01,Manawatu-Whanganui,3540.5388466251156
1991-04-01,Manawatu-Whanganui,3527.7973824608803
1991-05-01,Manawatu-Whanganui,3526.4115099894966
1991-06-01,Manawatu-Whanganui,3534.6709081384743
1991-07-01,Manawatu-Whanganui,3550.8652558353
1991-08-01,Manawatu-Whanganui,3573.284232007547
1991-09-01,Manawatu-Whanganui,3600.2175155825953
1991-10-01,Manawatu-Whanganui,3629.954785488003
1991-11-01,Manawatu-Whanganui,3660.78572065136
1991-12-01,Manawatu-Whanganui,3691.0
1992-01-01,Manawatu-Whanganui,3719.1767033132155
1992-02-01,Manawatu-Whanganui,3745.0525137771037
1992-03-01,Manawatu-Whanganui,3768.653515429258
1992-04-01,Manawatu-Whanganui,3790.005792307484
1992-05-01,Manawatu-Whanganui,3809.1354284495665
1992-06-01,Manawatu-Whanganui,3826.0685078931338
1992-07-01,Manawatu-Whanganui,3840.8311146759756
1992-08-01,Manawatu-Whanganui,3853.449332835857
1992-09-01,Manawatu-Whanganui,3863.9492464104433
1992-10-01,Manawatu-Whanganui,3872.356939437505
1992-11-01,Manawatu-Whanganui,3878.698495954791
1992-12-01,Manawatu-Whanganui,3883.0
1993-01-01,Manawatu-Whanganui,3885.306639461895
1993-02-01,Manawatu-Whanganui,3885.7400176332517
1993-03-01,Manawatu-Whanganui,3884.440841657853
1993-04-01,Manawatu-Whanganui,3881.5498186794894
1993-05-01,Manawatu-Whanganui,3877.2076558419317
1993-06-01,Manawatu-Whanganui,3871.5550602889903
1993-07-01,Manawatu-Whanganui,3864.7327391644403
1993-08-01,Manawatu-Whanganui,3856.8813996120443
1993-09-01,Manawatu-Whanganui,3848.141748775632
1993-10-01,Manawatu-Whanganui,3838.654493798968
1993-11-01,Manawatu-Whanganui,3828.5603418258106
1993-12-01,Manawatu-Whanganui,3818.0
1994-01-01,Manawatu-Whanganui,3807.1366693947402
1994-02-01,Manawatu-Whanganui,3796.2235268010118
1994-03-01,Manawatu-Whanganui,3785.5362429393285
1994-04-01,Manawatu-Whanganui,3775.3504885301168
1994-05-01,Manawatu-Whanganui,3765.9419342938063
1994-06-01,Manawatu-Whanganui,3757.5862509509047
1994-07-01,Manawatu-Whanganui,3750.559109221839
1994-08-01,Manawatu-Whanganui,3745.136179827052
1994-09-01,Manawatu-Whanganui,3741.593133487029
1994-10-01,Manawatu-Whanganui,3740.2056409222064
1994-11-01,Manawatu-Whanganui,3741.2493728530467
1994-12-01,Manawatu-Whanganui,3745.0
1995-01-01,Manawatu-Whanganui,3751.5755024036207
1995-02-01,Manawatu-Whanganui,3760.4630973848944
1995-03-01,Manawatu-Whanganui,3770.9923115848324
1995-04-01,Manawatu-Whanganui,3782.4926716445157
1995-05-01,Manawatu-Whanganui,3794.2937042050366
1995-06-01,Manawatu-Whanganui,3805.724935907391
1995-07-01,Manawatu-Whanganui,3816.1158933926686
1995-08-01,Manawatu-Whanganui,3824.796103301953
1995-09-01,Manawatu-Whanganui,3831.095092276254
1995-10-01,Manawatu-Whanganui,3834.3423869566586
1995-11-01,Manawatu-Whanganui,3833.86751398422
1995-12-01,Manawatu-Whanganui,3829.0
1996-01-01,Manawatu-Whanganui,3819.282385805586
1996-02-01,Manawatu-Whanganui,3805.109268844608
1996-03-01,Manawatu-Whanganui,3787.0882607213425
1996-04-01,Manawatu-Whanganui,3765.826973039955
1996-05-01,Manawatu-Whanganui,3741.9330174045754
1996-06-01,Manawatu-Whanganui,3716.0140054195326
1996-07-01,Manawatu-Whanganui,3688.677548688963
1996-08-01,Manawatu-Whanganui,3660.531258816987
1996-09-01,Manawatu-Whanganui,3632.1827474079564
1996-10-01,Manawatu-Whanganui,3604.2396260659943
1996-11-01,Manawatu-Whanganui,3577.309506395227
1996-12-01,Manawatu-Whanganui,3552.0
1997-01-01,Manawatu-Whanganui,3528.849931225946
1997-02-01,Manawatu-Whanganui,3508.122975384756
1997-03-01,Manawatu-Whanganui,3490.014020529798
1997-04-01,Manawatu-Whanganui,3474.7179547142664
1997-05-01,Manawatu-Whanganui,3462.429665991386
1997-06-01,Manawatu-Whanganui,3453.344042414479
1997-07-01,Manawatu-Whanganui,3447.655972036761
1997-08-01,Manawatu-Whanganui,3445.5603429114863
1997-09-01,Manawatu-Whanganui,3447.2520430919208
1997-10-01,Manawatu-Whanganui,3452.925960631307
1997-11-01,Manawatu-Whanganui,3462.776983582933
1997-12-01,Manawatu-Whanganui,3477.0
1998-01-01,Manawatu-Whanganui,3495.591037438852
1998-02-01,Manawatu-Whanganui,3517.750681468157
1998-03-01,Manawatu-Whanganui,3542.480657159466
1998-04-01,Manawatu-Whanganui,3568.7826895845074
1998-05-01,Manawatu-Whanganui,3595.6585038150274
1998-06-01,Manawatu-Whanganui,3622.109824922551
1998-07-01,Manawatu-Whanganui,3647.1383779788252
1998-08-01,Manawatu-Whanganui,3669.7458880555787
1998-09-01,Manawatu-Whanganui,3688.9340802243614
1998-10-01,Manawatu-Whanganui,3703.70467955691
1998-11-01,Manawatu-Whanganui,3713.059411124916
1998-12-01,Manawatu-Whanganui,3716.0
1999-01-01,Manawatu-Whanganui,3711.8524699445243
1999-02-01,Manawatu-Whanganui,3701.2400394834126
1999-03-01,Manawatu-Whanganui,3685.110225832339
1999-04-01,Manawatu-Whanganui,3664.4105462069
1999-05-01,Manawatu-Whanganui,3640.088517822642
1999-06-01,Manawatu-Whanganui,3613.091657895315
1999-07-01,Manawatu-Whanganui,3584.367483640474
1999-08-01,Manawatu-Whanganui,3554.8635122736546
1999-09-01,Manawatu-Whanganui,3525.5272610106344
1999-10-01,Manawatu-Whanganui,3497.306247066951
1999-11-01,Manawatu-Whanganui,3471.1479876581525
1999-12-01,Manawatu-Whanganui,3448.0
2000-01-01,Manawatu-Whanganui,3428.6090364867787
2000-02-01,Manawatu-Whanganui,3412.918790227784
2000-03-01,Manawatu-Whanganui,3400.6721895111787
2000-04-01,Manawatu-Whanganui,3391.6121626249933
2000-05-01,Manawatu-Whanganui,3385.4816378572928
2000-06-01,Manawatu-Whanganui,3382.0235434961864
2000-07-01,Manawatu-Whanganui,3380.980807829733
2000-08-01,Manawatu-Whanganui,3382.0963591460136
2000-09-01,Manawatu-Whanganui,3385.1131257331012
2000-10-01,Manawatu-Whanganui,3389.774035879073
2000-11-01,Manawatu-Whanganui,3395.8220178720244
2000-12-01,Manawatu-Whanganui,3403.0
2001-01-01,Manawatu-Whanganui,3411.0805970713877
2001-02-01,Manawatu-Whanganui,3419.9551699757685
2001-03-01,Manawatu-Whanganui,3429.5447661229455
2001-04-01,Manawatu-Whanganui,3439.770432922793
2001-05-01,Manawatu-Whanganui,3450.5532177851933
2001-06-01,Manawatu-Whanganui,3461.8141681199377
2001-07-01,Manawatu-Whanganui,3473.4743313369077
2001-08-01,Manawatu-Whanganui,3485.454754845987
2001-09-01,Manawatu-Whanganui,3497.676486056961
2001-10-01,Manawatu-Whanganui,3510.060572379715
2001-11-01,Manawatu-Whanganui,3522.5280612241336
2001-12-01,Manawatu-Whanganui,3535.0
2002-01-01,Manawatu-Whanganui,3547.366607635052
2002-02-01,Manawatu-Whanganui,3559.394789128433
2002-03-01,Manawatu-Whanganui,3570.820620997039
2002-04-01,Manawatu-Whanganui,3581.380179757867
2002-05-01,Manawatu-Whanganui,3590.8095419279052
2002-06-01,Manawatu-Whanganui,3598.8447840240624
2002-07-01,Manawatu-Whanganui,3605.2219825633306
2002-08-01,Manawatu-Whanganui,3609.6772140626817
2002-09-01,Manawatu-Whanganui,3611.9465550390546
2002-10-01,Manawatu-Whanganui,3611.766082009426
2002-11-01,Manawatu-Whanganui,3608.8718714907486
2002-12-01,Manawatu-Whanganui,3603.0
2003-01-01,Manawatu-Whanganui,3594.0623473883616
2003-02-01,Manawatu-Whanganui,3582.674006843874
2003-03-01,Manawatu-Whanganui,3569.625874888899
2003-04-01,Manawatu-Whanganui,3555.7088480457046
2003-05-01,Manawatu-Whanganui,3541.713822836551
2003-06-01,Manawatu-Whanganui,3528.431695783813
2003-07-01,Manawatu-Whanganui,3516.65336340975
2003-08-01,Manawatu-Whanganui,3507.1697222366356
2003-09-01,Manawatu-Whanganui,3500.771668786821
2003-10-01,Manawatu-Whanganui,3498.250099582575
2003-11-01,Manawatu-Whanganui,3500.395911146205
2003-12-01,Manawatu-Whanganui,3508.0
2004-01-01,Manawatu-Whanganui,3521.584234292995
2004-02-01,Manawatu-Whanganui,3540.594368681241
2004-03-01,Manawatu-Whanganui,3564.2071294473653
2004-04-01,Manawatu-Whanganui,3591.599242874144
2004-05-01,Manawatu-Whanganui,3621.9474352443954
2004-06-01,Manawatu-Whanganui,3654.4284328406843
2004-07-01,Manawatu-Whanganui,3688.2189619458213
2004-08-01,Manawatu-Whanganui,3722.4957488426326
2004-09-01,Manawatu-Whanganui,3756.4355198136604
2004-10-01,Manawatu-Whanganui,3789.2150011417316
2004-11-01,Manawatu-Whanganui,3820.010919109657
2004-12-01,Manawatu-Whanganui,3848.0
2005-01-01,Manawatu-Whanganui,3872.5625209951427
2005-02-01,Manawatu-Whanganui,3893.8929628756896
2005-03-01,Manawatu-Whanganui,3912.3893573216396
2005-04-01,Manawatu-Whanganui,3928.4497360131677
2005-05-01,Manawatu-Whanganui,3942.4721306304255
2005-06-01,Manawatu-Whanganui,3954.8545728534496
2005-07-01,Manawatu-Whanganui,3965.9950943623962
2005-08-01,Manawatu-Whanganui,3976.2917268374053
2005-09-01,Manawatu-Whanganui,3986.1425019585354
2005-10-01,Manawatu-Whanganui,3995.94545140593
2005-11-01,Manawatu-Whanganui,4006.0986068597317
2005-12-01,Manawatu-Whanganui,4017.0
2006-01-01,Manawatu-Whanganui,4028.964292837436
2006-02-01,Manawatu-Whanganui,4041.972668704993
2006-03-01,Manawatu-Whanganui,4055.922941266077
2006-04-01,Manawatu-Whanganui,4070.7129241842003
2006-05-01,Manawatu-Whanganui,4086.240431122883
2006-06-01,Manawatu-Whanganui,4102.403275745517
2006-07-01,Manawatu-Whanganui,4119.0992717156205
2006-08-01,Manawatu-Whanganui,4136.22623269672
2006-09-01,Manawatu-Whanganui,4153.681972352198
2006-10-01,Manawatu-Whanganui,4171.364304345578
2006-11-01,Manawatu-Whanganui,4189.171042340386
2006-12-01,Manawatu-Whanganui,4207.0
2007-01-01,Manawatu-Whanganui,4224.748710432809
2007-02-01,Manawatu-Whanganui,4242.313584526644
2007-03-01,Manawatu-Whanganui,4259.590752614052
2007-04-01,Manawatu-Whanganui,4276.476345027724
2007-05-01,Manawatu-Whanganui,4292.866492100351
2007-06-01,Manawatu-Whanganui,4308.657324164483
2007-07-01,Manawatu-Whanganui,4323.744971552812
2007-08-01,Manawatu-Whanganui,4338.025564598021
2007-09-01,Manawatu-Whanganui,4351.395233632673
2007-10-01,Manawatu-Whanganui,4363.750108989453
2007-11-01,Manawatu-Whanganui,4374.986321001034
2007-12-01,Manawatu-Whanganui,4385.0
2008-01-01,Manawatu-Whanganui,4393.7324163571675
2008-02-01,Manawatu-Whanganui,4401.305400595919
2008-03-01,Manawatu-Whanganui,4407.885923277714
2008-04-01,Manawatu-Whanganui,4413.640954964081
2008-05-01,Manawatu-Whanganui,4418.737466216534
2008-06-01,Manawatu-Whanganui,4423.342427596551
2008-07-01,Manawatu-Whanganui,4427.622809665647
2008-08-01,Manawatu-Whanganui,4431.745582985342
2008-09-01,Manawatu-Whanganui,4435.877718117111
2008-10-01,Manawatu-Whanganui,4440.186185622471
2008-11-01,Manawatu-Whanganui,4444.837956062943
2008-12-01,Manawatu-Whanganui,4450.0
2009-01-01,Manawatu-Whanganui,4455.7973185829105
2009-02-01,Manawatu-Whanganui,4462.187035311949
2009-03-01,Manawatu-Whanganui,4469.0843042750885
2009-04-01,Manawatu-Whanganui,4476.404279560355
2009-05-01,Manawatu-Whanganui,4484.062115255774
2009-06-01,Manawatu-Whanganui,4491.972965449316
2009-07-01,Manawatu-Whanganui,4500.051984229005
2009-08-01,Manawatu-Whanganui,4508.214325682874
2009-09-01,Manawatu-Whanganui,4516.375143898885
2009-10-01,Manawatu-Whanganui,4524.449592965067
2009-11-01,Manawatu-Whanganui,4532.352826969451
2009-12-01,Manawatu-Whanganui,4540.0
2010-01-01,Manawatu-Whanganui,4547.2663880148575
2010-02-01,Manawatu-Whanganui,4553.867754452617
2010-03-01,Manawatu-Whanganui,4559.479984621929
2010-04-01,Manawatu-Whanganui,4563.778963831503
2010-05-01,Manawatu-Whanganui,4566.440577390031
2010-06-01,Manawatu-Whanganui,4567.140710606187
2010-07-01,Manawatu-Whanganui,4565.555248788671
2010-08-01,Manawatu-Whanganui,4561.360077246157
2010-09-01,Manawatu-Whanganui,4554.231081287352
2010-10-01,Manawatu-Whanganui,4543.844146220941
2010-11-01,Manawatu-Whanganui,4529.875157355568
2010-12-01,Manawatu-Whanganui,4512.0
2011-01-01,Manawatu-Whanganui,4490.057268246536
2011-02-01,Manawatu-Whanganui,4464.536391322031
2011-03-01,Manawatu-Whanganui,4436.089507237193
2011-04-01,Manawatu-Whanganui,4405.368754002533
2011-05-01,Manawatu-Whanganui,4373.02626962853
2011-06-01,Manawatu-Whanganui,4339.714192125935
2011-07-01,Manawatu-Whanganui,4306.084659505233
2011-08-01,Manawatu-Whanganui,4272.789809776906
2011-09-01,Manawatu-Whanganui,4240.481780951708
2011-10-01,Manawatu-Whanganui,4209.812711040121
2011-11-01,Manawatu-Whanganui,4181.434738052643
2011-12-01,Manawatu-Whanganui,4156.0
2012-01-01,Manawatu-Whanganui,4133.92120566576
2012-02-01,Manawatu-Whanganui,4114.6533469258175
2012-03-01,Manawatu-Whanganui,4097.411986429294
2012-04-01,Manawatu-Whanganui,4081.412686825158
2012-05-01,Manawatu-Whanganui,4065.8710107623833
2012-06-01,Manawatu-Whanganui,4050.002520890074
2012-07-01,Manawatu-Whanganui,4033.0227798572064
2012-08-01,Manawatu-Whanganui,4014.1473503127463
2012-09-01,Manawatu-Whanganui,3992.5917949058153
2012-10-01,Manawatu-Whanganui,3967.5716762853845
2012-11-01,Manawatu-Whanganui,3938.302557100386
2012-12-01,Manawatu-Whanganui,3904.0
2013-01-01,Manawatu-Whanganui,3864.1919368683375
2013-02-01,Manawatu-Whanganui,3819.6557765301245
2013-03-01,Manawatu-Whanganui,3771.481297045626
2013-04-01,Manawatu-Whanganui,3720.7582764747453
2013-05-01,Manawatu-Whanganui,3668.576492877358
2013-06-01,Manawatu-Whanganui,3616.0257243137703
2013-07-01,Manawatu-Whanganui,3564.195748843861
2013-08-01,Manawatu-Whanganui,3514.176344527516
2013-09-01,Manawatu-Whanganui,3467.05728942503
2013-10-01,Manawatu-Whanganui,3423.9283615962813
2013-11-01,Manawatu-Whanganui,3385.8793391011955
2013-12-01,Manawatu-Whanganui,3354.0
2014-01-01,Manawatu-Whanganui,3329.066255194416
2014-02-01,Manawatu-Whanganui,3310.598546953485
2014-03-01,Manawatu-Whanganui,3297.803450388201
2014-04-01,Manawatu-Whanganui,3289.887540609402
2014-05-01,Manawatu-Whanganui,3286.057392727978
2014-06-01,Manawatu-Whanganui,3285.5195818548445
2014-07-01,Manawatu-Whanganui,3287.480683100882
2014-08-01,Manawatu-Whanganui,3291.1472715769974
2014-09-01,Manawatu-Whanganui,3295.7259223940664
2014-10-01,Manawatu-Whanganui,3300.4232106629906
2014-11-01,Manawatu-Whanganui,3304.445711494678
2014-12-01,Manawatu-Whanganui,3307.0
2015-01-01,Manawatu-Whanganui,3307.4556580948565
2015-02-01,Manawatu-Whanganui,3305.8342949150942
2015-03-01,Manawatu-Whanganui,3302.3205264015705
2015-04-01,Manawatu-Whanganui,3297.0989684951282
2015-05-01,Manawatu-Whanganui,3290.3542371365943
2015-06-01,Manawatu-Whanganui,3282.270948266852
2015-07-01,Manawatu-Whanganui,3273.0337178267305
2015-08-01,Manawatu-Whanganui,3262.827161757048
2015-09-01,Manawatu-Whanganui,3251.835895998707
2015-10-01,Manawatu-Whanganui,3240.244536492527
2015-11-01,Manawatu-Whanganui,3228.2376991793203
2015-12-01,Manawatu-Whanganui,3216.0
2016-01-01,Manawatu-Whanganui,3203.728589278044
2016-02-01,Manawatu-Whanganui,3191.670754867585
2016-03-01,Manawatu-Whanganui,3180.086319005518
2016-04-01,Manawatu-Whanganui,3169.2351039286405
2016-05-01,Manawatu-Whanganui,3159.3769318737563
2016-06-01,Manawatu-Whanganui,3150.7716250777494
2016-07-01,Manawatu-Whanganui,3143.6790057774197
2016-08-01,Manawatu-Whanganui,3138.3588962095855
2016-09-01,Manawatu-Whanganui,3135.0711186111052
2016-10-01,Manawatu-Whanganui,3134.0754952187926
2016-11-01,Manawatu-Whanganui,3135.6318482694833
2016-12-01,Manawatu-Whanganui,3140.0
2017-01-01,Manawatu-Whanganui,3147.2920218300437
2017-02-01,Manawatu-Whanganui,3157.0289819108284
2017-03-01,Manawatu-Whanganui,3168.584197576357
2017-04-01,Manawatu-Whanganui,3181.3309861607104
2017-05-01,Manawatu-Whanganui,3194.6426649979812
2017-06-01,Manawatu-Whanganui,3207.892551422152
2017-07-01,Manawatu-Whanganui,3220.4539627673153
2017-08-01,Manawatu-Whanganui,3231.7002163675565
2017-09-01,Manawatu-Whanganui,3241.0046295568704
2017-10-01,Manawatu-Whanganui,3247.7405196693458
2017-11-01,Manawatu-Whanganui,3251.2812040390436
2017-12-01,Manawatu-Whanganui,3251.0
2018-01-01,Manawatu-Whanganui,3246.4598048832504
2018-02-01,Manawatu-Whanganui,3237.9818360076397
2018-03-01,Manawatu-Whanganui,3226.076890689053
2018-04-01,Manawatu-Whanganui,3211.255766243309
2018-05-01,Manawatu-Whanganui,3194.0292599861955
2018-06-01,Manawatu-Whanganui,3174.908169233644
2018-07-01,Manawatu-Whanganui,3154.403291301448
2018-08-01,Manawatu-Whanganui,3133.0254235053867
2018-09-01,Manawatu-Whanganui,3111.2853631614134
2018-10-01,Manawatu-Whanganui,3089.6939075853084
2018-11-01,Manawatu-Whanganui,3068.761854092853
2018-12-01,Manawatu-Whanganui,3049.0
2019-01-01,Manawatu-Whanganui,3030.7993141925426
2019-02-01,Manawatu-Whanganui,3014.071451836348
2019-03-01,Manawatu-Whanganui,2998.6082396674306
2019-04-01,Manawatu-Whanganui,2984.201504421668
2019-05-01,Manawatu-Whanganui,2970.6430728349487
2019-06-01,Manawatu-Whanganui,2957.7247716432717
2019-07-01,Manawatu-Whanganui,2945.2384275825234
2019-08-01,Manawatu-Whanganui,2932.975867388595
2019-09-01,Manawatu-Whanganui,2920.728917797477
2019-10-01,Manawatu-Whanganui,2908.289405545062
2019-11-01,Manawatu-Whanganui,2895.4491573672385
2019-12-01,Manawatu-Whanganui,2882.0
2020-01-01,Manawatu-Whanganui,2867.7954846429575
2020-02-01,Manawatu-Whanganui,2852.9360603505907
2020-03-01,Manawatu-Whanganui,2837.5839006412252
2020-04-01,Manawatu-Whanganui,2821.901179033062
2020-05-01,Manawatu-Whanganui,2806.0500690443
2020-06-01,Manawatu-Whanganui,2790.192744193269
2020-07-01,Manawatu-Whanganui,2774.4913779981657
2020-08-01,Manawatu-Whanganui,2759.108143977194
2020-09-01,Manawatu-Whanganui,2744.2052156486775
