Time Frame,Location Id,Location,Median Rent,Crime
1997/1/1,2,Auckland,270,9246.092843
1997/1/1,3,Waikato,160,6329.706623
1997/1/1,4,Bay of Plenty,170,4534.961488
1997/1/1,5,Gisborne,150,5448.594069
1997/1/1,7,Taranaki,135,3825.434159
1997/1/1,8,Manawatu-Whanganui,140,3528.849931
1997/1/1,9,Wellington,200,4124.186074
1997/1/1,12,West Coast,130,3009.138022
1997/1/1,13,Canterbury,180,7445.836029
1997/1/1,14,Otago,170,3643.363094
1997/1/1,15,Southland,110,2696.140604
1997/1/1,17,Nelson,175,3009.138022
1997/2/1,1,Northland,150,3303.143766
1997/2/1,2,Auckland,265,9162.182354
1997/2/1,3,Waikato,160,6258.971057
1997/2/1,4,Bay of Plenty,175,4494.503686
1997/2/1,5,Gisborne,145,5423.395366
1997/2/1,7,Taranaki,140,3794.007554
1997/2/1,8,Manawatu-Whanganui,140,3508.122975
1997/2/1,9,Wellington,200,4091.309587
1997/2/1,12,West Coast,120,2997.554283
1997/2/1,13,Canterbury,180,7426.115743
1997/2/1,14,Otago,150,3629.99516
1997/2/1,15,Southland,120,2678.401774
1997/2/1,17,Nelson,173,2997.554283
1997/3/1,1,Northland,160,3295.525285
1997/3/1,2,Auckland,270,9067.759923
1997/3/1,3,Waikato,160,6181.046506
1997/3/1,4,Bay of Plenty,175,4445.249936
1997/3/1,5,Gisborne,150,5388.591137
1997/3/1,7,Taranaki,140,3759.200186
1997/3/1,8,Manawatu-Whanganui,140,3490.014021
1997/3/1,9,Wellington,200,4050.858702
1997/3/1,12,West Coast,130,2984.662328
1997/3/1,13,Canterbury,180,7404.160435
1997/3/1,14,Otago,140,3616.995701
1997/3/1,15,Southland,123,2660.021491
1997/3/1,17,Nelson,175,2984.662328
1997/4/1,1,Northland,155,3291.141021
1997/4/1,2,Auckland,270,8965.31694
1997/4/1,3,Waikato,160,6098.186176
1997/4/1,4,Bay of Plenty,180,4389.82358
1997/4/1,5,Gisborne,150,5346.368627
1997/4/1,7,Taranaki,140,3722.492058
1997/4/1,8,Manawatu-Whanganui,140,3474.717955
1997/4/1,9,Wellington,200,4004.321585
1997/4/1,12,West Coast,130,2970.875702
1997/4/1,13,Canterbury,180,7381.291398
1997/4/1,14,Otago,150,3604.464221
1997/4/1,15,Southland,125,2641.237733
1997/4/1,17,Nelson,180,2970.875702
1997/5/1,1,Northland,165,3289.761818
1997/5/1,2,Auckland,270,8857.344794
1997/5/1,3,Waikato,165,6012.64327
1997/5/1,4,Bay of Plenty,180,4330.847961
1997/5/1,5,Gisborne,150,5298.915084
1997/5/1,7,Taranaki,140,3685.363173
1997/5/1,8,Manawatu-Whanganui,140,3462.429666
1997/5/1,9,Wellington,205,3953.186399
1997/5/1,12,West Coast,128,2956.607951
1997/5/1,13,Canterbury,180,7358.829924
1997/5/1,14,Otago,140,3592.500222
1997/5/1,15,Southland,123,2622.288478
1997/5/1,17,Nelson,170,2956.607951
1997/6/1,1,Northland,160,3291.15852
1997/6/1,2,Auckland,265,8746.334877
1997/6/1,3,Waikato,165,5926.670993
1997/6/1,4,Bay of Plenty,180,4270.946421
1997/6/1,5,Gisborne,145,5248.417752
1997/6/1,7,Taranaki,145,3649.293534
1997/6/1,8,Manawatu-Whanganui,135,3453.344042
1997/6/1,9,Wellington,200,3898.94131
1997/6/1,12,West Coast,128,2942.27262
1997/6/1,13,Canterbury,180,7338.097307
1997/6/1,14,Otago,150,3581.203209
1997/6/1,15,Southland,125,2603.411705
1997/6/1,17,Nelson,170,2942.27262
1997/7/1,1,Northland,160,3295.10197
1997/7/1,2,Auckland,260,8634.778578
1997/7/1,3,Waikato,160,5842.52255
1997/7/1,4,Bay of Plenty,180,4212.742302
1997/7/1,5,Gisborne,145,5197.063879
1997/7/1,7,Taranaki,140,3615.763143
1997/7/1,8,Manawatu-Whanganui,140,3447.655972
1997/7/1,9,Wellington,200,3843.074481
1997/7/1,12,West Coast,130,2928.283255
1997/7/1,13,Canterbury,180,7320.414839
1997/7/1,14,Otago,140,3570.672684
1997/7/1,15,Southland,120,2584.845393
1997/7/1,17,Nelson,175,2928.283255
1997/8/1,1,Northland,160,3301.363014
1997/8/1,2,Auckland,260,8525.167287
1997/8/1,3,Waikato,170,5762.451145
1997/8/1,4,Bay of Plenty,180,4158.858947
1997/8/1,5,Gisborne,150,5147.04071
1997/8/1,7,Taranaki,150,3586.252002
1997/8/1,8,Manawatu-Whanganui,140,3445.560343
1997/8/1,9,Wellington,200,3787.074077
1997/8/1,12,West Coast,130,2915.053401
1997/8/1,13,Canterbury,180,7307.103814
1997/8/1,14,Otago,145,3561.00815
1997/8/1,15,Southland,120,2566.82752
1997/8/1,17,Nelson,173,2915.053401
1997/9/1,1,Northland,160,3309.712494
1997/9/1,2,Auckland,260,8419.992393
1997/9/1,3,Waikato,160,5688.709983
1997/9/1,4,Bay of Plenty,180,4111.919696
1997/9/1,5,Gisborne,150,5100.535492
1997/9/1,7,Taranaki,150,3562.240115
1997/9/1,8,Manawatu-Whanganui,140,3447.252043
1997/9/1,9,Wellington,200,3732.428263
1997/9/1,12,West Coast,130,2902.996603
1997/9/1,13,Canterbury,175,7299.485525
1997/9/1,14,Otago,140,3552.309112
1997/9/1,15,Southland,120,2549.596066
1997/9/1,17,Nelson,170,2902.996603
1997/10/1,1,Northland,160,3319.921256
1997/10/1,2,Auckland,260,8321.745288
1997/10/1,3,Waikato,165,5623.552269
1997/10/1,4,Bay of Plenty,180,4074.547894
1997/10/1,5,Gisborne,150,5059.73547
1997/10/1,7,Taranaki,150,3545.207484
1997/10/1,8,Manawatu-Whanganui,135,3452.925961
1997/10/1,9,Wellington,200,3680.625202
1997/10/1,12,West Coast,120,2892.526406
1997/10/1,13,Canterbury,175,7298.881264
1997/10/1,14,Otago,150,3544.675072
1997/10/1,15,Southland,115,2533.389009
1997/10/1,17,Nelson,175,2892.526406
1997/11/1,1,Northland,150,3331.760143
1997/11/1,2,Auckland,260,8232.91736
1997/11/1,3,Waikato,170,5569.231206
1997/11/1,4,Bay of Plenty,180,4049.366881
1997/11/1,5,Gisborne,145,5026.827891
1997/11/1,7,Taranaki,145,3536.634111
1997/11/1,8,Manawatu-Whanganui,150,3462.776984
1997/11/1,9,Wellington,210,3633.15306
1997/11/1,12,West Coast,130,2884.056357
1997/11/1,13,Canterbury,180,7306.612325
1997/11/1,14,Otago,145,3538.205533
1997/11/1,15,Southland,120,2518.444327
1997/11/1,17,Nelson,170,2884.056357
1997/12/1,1,Northland,160,3345
1997/12/1,2,Auckland,260,8156
1997/12/1,3,Waikato,173,5528
1997/12/1,4,Bay of Plenty,180,4039
1997/12/1,5,Gisborne,145,5004
1997/12/1,7,Taranaki,140,3538
1997/12/1,8,Manawatu-Whanganui,140,3477
1997/12/1,9,Wellington,210,3591.5
1997/12/1,12,West Coast,130,2878
1997/12/1,13,Canterbury,180,7324
1997/12/1,14,Otago,150,3533
1997/12/1,15,Southland,110,2505
1997/12/1,17,Nelson,175,2878
1998/1/1,1,Northland,160,3359.406033
1998/1/1,2,Auckland,260,8092.901912
1998/1/1,3,Waikato,170,5501.416021
1998/1/1,4,Bay of Plenty,180,4045.27372
1998/1/1,5,Gisborne,140,4992.744925
1998/1/1,7,Taranaki,140,3550.2832
1998/1/1,8,Manawatu-Whanganui,145,3495.591037
1998/1/1,9,Wellington,220,3556.773549
1998/1/1,12,West Coast,120,2874.657963
1998/1/1,13,Canterbury,185,7351.78872
1998/1/1,14,Otago,170,3529.080229
1998/1/1,15,Southland,110,2493.253312
1998/1/1,17,Nelson,180,2874.657963
1998/2/1,1,Northland,160,3374.7209
1998/2/1,2,Auckland,260,8043.201053
1998/2/1,3,Waikato,160,5488.253305
1998/2/1,4,Bay of Plenty,175,4066.82702
1998/2/1,5,Gisborne,150,4991.779313
1998/2/1,7,Taranaki,140,3572.453951
1998/2/1,8,Manawatu-Whanganui,140,3517.750681
1998/2/1,9,Wellington,210,3528.558677
1998/2/1,12,West Coast,125,2873.879202
1998/2/1,13,Canterbury,180,7388.415464
1998/2/1,14,Otago,145,3526.156993
1998/2/1,15,Southland,110,2483.238769
1998/2/1,17,Nelson,170,2873.879202
1998/3/1,1,Northland,155,3390.681622
1998/3/1,2,Auckland,260,8005.892697
1998/3/1,3,Waikato,165,5486.590053
1998/3/1,4,Bay of Plenty,180,4101.502004
1998/3/1,5,Gisborne,150,4999.125694
1998/3/1,7,Taranaki,150,3602.980541
1998/3/1,8,Manawatu-Whanganui,135,3542.480657
1998/3/1,9,Wellington,220,3506.059718
1998/3/1,12,West Coast,125,2875.399753
1998/3/1,13,Canterbury,180,7431.74035
1998/3/1,14,Otago,144,3523.863319
1998/3/1,15,Southland,110,2474.950183
1998/3/1,17,Nelson,180,2875.399753
1998/4/1,1,Northland,160,3407.025219
1998/4/1,2,Auckland,260,7979.972115
1998/4/1,3,Waikato,170,5494.504468
1998/4/1,4,Bay of Plenty,180,4147.140778
1998/4/1,5,Gisborne,150,5012.806595
1998/4/1,7,Taranaki,150,3640.331256
1998/4/1,8,Manawatu-Whanganui,140,3568.78269
1998/4/1,9,Wellington,210,3488.481003
1998/4/1,12,West Coast,130,2878.955655
1998/4/1,13,Canterbury,175,7479.623495
1998/4/1,14,Otago,140,3521.832235
1998/4/1,15,Southland,115,2468.381367
1998/4/1,17,Nelson,180,2878.955655
1998/5/1,1,Northland,165,3423.488713
1998/5/1,2,Auckland,260,7964.43458
1998/5/1,3,Waikato,165,5510.074751
1998/5/1,4,Bay of Plenty,180,4201.585446
1998/5/1,5,Gisborne,135,5030.844546
1998/5/1,7,Taranaki,145,3682.974385
1998/5/1,8,Manawatu-Whanganui,140,3595.658504
1998/5/1,9,Wellington,210,3475.026865
1998/5/1,12,West Coast,120,2884.282945
1998/5/1,13,Canterbury,180,7529.925015
1998/5/1,14,Otago,140,3519.696766
1998/5/1,15,Southland,120,2463.526133
1998/5/1,17,Nelson,180,2884.282945
1998/6/1,1,Northland,160,3439.809123
1998/6/1,2,Auckland,250,7958.275364
1998/6/1,3,Waikato,165,5531.379104
1998/6/1,4,Bay of Plenty,180,4262.678114
1998/6/1,5,Gisborne,150,5051.262076
1998/6/1,7,Taranaki,135,3729.378215
1998/6/1,8,Manawatu-Whanganui,140,3622.109825
1998/6/1,9,Wellington,220,3464.901638
1998/6/1,12,West Coast,120,2891.117661
1998/6/1,13,Canterbury,175,7580.505027
1998/6/1,14,Otago,150,3517.089941
1998/6/1,15,Southland,120,2460.378292
1998/6/1,17,Nelson,180,2891.117661
1998/7/1,1,Northland,160,3455.723472
1998/7/1,2,Auckland,250,7960.489738
1998/7/1,3,Waikato,160,5556.49573
1998/7/1,4,Bay of Plenty,175,4328.260887
1998/7/1,5,Gisborne,140,5072.081712
1998/7/1,7,Taranaki,140,3778.011033
1998/7/1,8,Manawatu-Whanganui,140,3647.138378
1998/7/1,9,Wellington,220,3457.309652
1998/7/1,12,West Coast,123,2899.19584
1998/7/1,13,Canterbury,170,7629.223649
1998/7/1,14,Otago,140,3513.644785
1998/7/1,15,Southland,115,2458.931658
1998/7/1,17,Nelson,180,2899.19584
1998/8/1,1,Northland,160,3470.968778
1998/8/1,2,Auckland,250,7970.072976
1998/8/1,3,Waikato,165,5583.502829
1998/8/1,4,Bay of Plenty,180,4396.175869
1998/8/1,5,Gisborne,150,5091.325984
1998/8/1,7,Taranaki,140,3827.341126
1998/8/1,8,Manawatu-Whanganui,135,3669.745888
1998/8/1,9,Wellington,210,3451.455242
1998/8/1,12,West Coast,120,2908.25352
1998/8/1,13,Canterbury,170,7673.940998
1998/8/1,14,Otago,140,3508.994327
1998/8/1,15,Southland,120,2459.180041
1998/8/1,17,Nelson,175,2908.25352
1998/9/1,1,Northland,160,3485.282063
1998/9/1,2,Auckland,250,7986.020348
1998/9/1,3,Waikato,165,5610.478604
1998/9/1,4,Bay of Plenty,175,4464.265167
1998/9/1,5,Gisborne,140,5107.01742
1998/9/1,7,Taranaki,140,3875.836782
1998/9/1,8,Manawatu-Whanganui,140,3688.93408
1998/9/1,9,Wellington,205,3446.542739
1998/9/1,12,West Coast,120,2918.026739
1998/9/1,13,Canterbury,170,7712.51719
1998/9/1,14,Otago,135,3502.771592
1998/9/1,15,Southland,110,2461.117255
1998/9/1,17,Nelson,175,2918.026739
1998/10/1,1,Northland,160,3498.400348
1998/10/1,2,Auckland,250,8007.327129
1998/10/1,3,Waikato,165,5635.501256
1998/10/1,4,Bay of Plenty,175,4530.370884
1998/10/1,5,Gisborne,150,5117.178549
1998/10/1,7,Taranaki,140,3921.966288
1998/10/1,8,Manawatu-Whanganui,140,3703.70468
1998/10/1,9,Wellington,210,3441.776476
1998/10/1,12,West Coast,120,2928.251533
1998/10/1,13,Canterbury,175,7742.812344
1998/10/1,14,Otago,140,3494.609608
1998/10/1,15,Southland,105,2464.737112
1998/10/1,17,Nelson,180,2928.251533
1998/11/1,1,Northland,160,3510.060654
1998/11/1,2,Auckland,245,8032.988588
1998/11/1,3,Waikato,170,5656.648987
1998/11/1,4,Bay of Plenty,175,4592.335127
1998/11/1,5,Gisborne,140,5119.831899
1998/11/1,7,Taranaki,135,3964.197931
1998/11/1,8,Manawatu-Whanganui,150,3713.059411
1998/11/1,9,Wellington,210,3436.360785
1998/11/1,12,West Coast,125,2938.663941
1998/11/1,13,Canterbury,170,7762.686574
1998/11/1,14,Otago,140,3484.141402
1998/11/1,15,Southland,110,2470.033422
1998/11/1,17,Nelson,170,2938.663941
1998/12/1,1,Northland,160,3520
1998/12/1,2,Auckland,250,8062
1998/12/1,3,Waikato,170,5672
1998/12/1,4,Bay of Plenty,175,4648
1998/12/1,5,Gisborne,148,5113
1998/12/1,7,Taranaki,140,4001
1998/12/1,8,Manawatu-Whanganui,140,3716
1998/12/1,9,Wellington,210,3429.5
1998/12/1,12,West Coast,120,2949
1998/12/1,13,Canterbury,175,7770
1998/12/1,14,Otago,140,3471
1998/12/1,15,Southland,110,2477
1998/12/1,17,Nelson,175,2949
1999/1/1,1,Northland,160,3528.04319
1999/1/1,2,Auckland,250,8093.410043
1999/1/1,3,Waikato,170,5680.07721
1999/1/1,4,Bay of Plenty,180,4695.615505
1999/1/1,5,Gisborne,150,5095.381671
1999/1/1,7,Taranaki,140,4031.148319
1999/1/1,8,Manawatu-Whanganui,150,3711.85247
1999/1/1,9,Wellington,220,3420.614118
1999/1/1,12,West Coast,120,2959.035102
1999/1/1,13,Canterbury,180,7763.233049
1999/1/1,14,Otago,180,3454.937518
1999/1/1,15,Southland,110,2485.540594
1999/1/1,17,Nelson,165,2959.035102
1999/2/1,1,Northland,160,3534.366153
1999/2/1,2,Auckland,250,8126.481025
1999/2/1,3,Waikato,170,5681.182391
1999/2/1,4,Bay of Plenty,175,4735.063234
1999/2/1,5,Gisborne,150,5068.3809
1999/2/1,7,Taranaki,140,4054.648864
1999/2/1,8,Manawatu-Whanganui,140,3701.240039
1999/2/1,9,Wellington,220,3409.985798
1999/2/1,12,West Coast,113,2968.702059
1999/2/1,13,Canterbury,180,7743.347399
1999/2/1,14,Otago,150,3436.182423
1999/2/1,15,Southland,105,2495.198707
1999/2/1,17,Nelson,173,2968.702059
1999/3/1,1,Northland,160,3539.232603
1999/3/1,2,Auckland,250,8160.528663
1999/3/1,3,Waikato,165,5676.062031
1999/3/1,4,Bay of Plenty,175,4766.632672
1999/3/1,5,Gisborne,145,5034.077963
1999/3/1,7,Taranaki,130,4071.815151
1999/3/1,8,Manawatu-Whanganui,140,3685.110226
1999/3/1,9,Wellington,210,3398.113365
1999/3/1,12,West Coast,125,2977.973035
1999/3/1,13,Canterbury,170,7711.925039
1999/3/1,14,Otago,140,3415.082272
1999/3/1,15,Southland,110,2505.427777
1999/3/1,17,Nelson,175,2977.973035
1999/4/1,1,Northland,155,3542.90625
1999/4/1,2,Auckland,250,8194.868673
1999/4/1,3,Waikato,170,5665.462619
1999/4/1,4,Bay of Plenty,180,4790.613308
1999/4/1,5,Gisborne,145,4994.55314
1999/4/1,7,Taranaki,140,4082.960694
1999/4/1,8,Manawatu-Whanganui,145,3664.410546
1999/4/1,9,Wellington,210,3385.495145
1999/4/1,12,West Coast,130,2986.820196
1999/4/1,13,Canterbury,165,7670.547957
1999/4/1,14,Otago,145,3391.984618
1999/4/1,15,Southland,110,2515.681244
1999/4/1,17,Nelson,175,2986.820196
1999/5/1,1,Northland,165,3545.650807
1999/5/1,2,Auckland,250,8228.816769
1999/5/1,3,Waikato,165,5650.130642
1999/5/1,4,Bay of Plenty,180,4807.294629
1999/5/1,5,Gisborne,150,4951.886707
1999/5/1,7,Taranaki,140,4088.399008
1999/5/1,8,Manawatu-Whanganui,140,3640.088518
1999/5/1,9,Wellington,220,3372.629461
1999/5/1,12,West Coast,120,2995.215707
1999/5/1,13,Canterbury,175,7620.798143
1999/5/1,14,Otago,145,3367.237018
1999/5/1,15,Southland,110,2525.412547
1999/5/1,17,Nelson,180,2995.215707
1999/6/1,1,Northland,160,3547.729987
1999/6/1,2,Auckland,250,8261.688668
1999/6/1,3,Waikato,165,5630.812589
1999/6/1,4,Bay of Plenty,175,4816.966123
1999/6/1,5,Gisborne,145,4908.158945
1999/6/1,7,Taranaki,140,4088.443607
1999/6/1,8,Manawatu-Whanganui,140,3613.091658
1999/6/1,9,Wellington,220,3360.01464
1999/6/1,12,West Coast,120,3003.131735
1999/6/1,13,Canterbury,170,7564.257585
1999/6/1,14,Otago,150,3341.187028
1999/6/1,15,Southland,100,2534.075126
1999/6/1,17,Nelson,170,3003.131735
1999/7/1,1,Northland,160,3549.4075
1999/7/1,2,Auckland,250,8292.800085
1999/7/1,3,Waikato,170,5608.254948
1999/7/1,4,Bay of Plenty,175,4819.917276
1999/7/1,5,Gisborne,150,4865.45013
1999/7/1,7,Taranaki,140,4083.408005
1999/7/1,8,Manawatu-Whanganui,140,3584.367484
1999/7/1,9,Wellington,220,3348.149005
1999/7/1,12,West Coast,120,3010.540444
1999/7/1,13,Canterbury,170,7502.508272
1999/7/1,14,Otago,140,3314.182203
1999/7/1,15,Southland,100,2541.122421
1999/7/1,17,Nelson,170,3010.540444
1999/8/1,1,Northland,155,3550.947059
1999/8/1,2,Auckland,250,8321.466737
1999/8/1,3,Waikato,165,5583.204206
1999/8/1,4,Bay of Plenty,175,4816.437577
1999/8/1,5,Gisborne,145,4825.84054
1999/8/1,7,Taranaki,140,4073.605717
1999/8/1,8,Manawatu-Whanganui,140,3554.863512
1999/8/1,9,Wellington,215,3337.530882
1999/8/1,12,West Coast,120,3017.413999
1999/8/1,13,Canterbury,170,7437.132194
1999/8/1,14,Otago,150,3286.570099
1999/8/1,15,Southland,100,2546.00787
1999/8/1,17,Nelson,175,3017.413999
1999/9/1,1,Northland,160,3552.612377
1999/9/1,2,Auckland,250,8347.004338
1999/9/1,3,Waikato,165,5556.406852
1999/9/1,4,Bay of Plenty,170,4806.816512
1999/9/1,5,Gisborne,150,4791.410454
1999/9/1,7,Taranaki,140,4059.350258
1999/9/1,8,Manawatu-Whanganui,140,3525.527261
1999/9/1,9,Wellington,210,3328.658595
1999/9/1,12,West Coast,120,3023.724567
1999/9/1,13,Canterbury,170,7369.711338
1999/9/1,14,Otago,140,3258.698271
1999/9/1,15,Southland,100,2548.184913
1999/9/1,17,Nelson,180,3023.724567
1999/10/1,1,Northland,160,3554.667165
1999/10/1,2,Auckland,250,8368.728605
1999/10/1,3,Waikato,165,5528.609375
1999/10/1,4,Bay of Plenty,175,4791.343569
1999/10/1,5,Gisborne,150,4764.24015
1999/10/1,7,Taranaki,140,4040.955143
1999/10/1,8,Manawatu-Whanganui,140,3497.306247
1999/10/1,9,Wellington,210,3322.030469
1999/10/1,12,West Coast,120,3029.444313
1999/10/1,13,Canterbury,170,7301.827695
1999/10/1,14,Otago,150,3230.914275
1999/10/1,15,Southland,110,2547.106989
1999/10/1,17,Nelson,170,3029.444313
1999/11/1,1,Northland,160,3557.375135
1999/11/1,2,Auckland,250,8385.955254
1999/11/1,3,Waikato,170,5500.558261
1999/11/1,4,Bay of Plenty,175,4770.308236
1999/11/1,5,Gisborne,140,4746.409906
1999/11/1,7,Taranaki,130,4018.733885
1999/11/1,8,Manawatu-Whanganui,155,3471.147988
1999/11/1,9,Wellington,220,3318.144829
1999/11/1,12,West Coast,110,3034.545402
1999/11/1,13,Canterbury,170,7235.063253
1999/11/1,14,Otago,150,3203.565666
1999/11/1,15,Southland,110,2542.227539
1999/11/1,17,Nelson,175,3034.545402
1999/12/1,1,Northland,160,3561
1999/12/1,2,Auckland,250,8398
1999/12/1,3,Waikato,170,5473
1999/12/1,4,Bay of Plenty,180,4744
1999/12/1,5,Gisborne,150,4740
1999/12/1,7,Taranaki,130,3993
1999/12/1,8,Manawatu-Whanganui,140,3448
1999/12/1,9,Wellington,220,3317.5
1999/12/1,12,West Coast,110,3039
1999/12/1,13,Canterbury,177,7171
1999/12/1,14,Otago,150,3177
1999/12/1,15,Southland,110,2533
1999/12/1,17,Nelson,175,3039
2000/1/1,1,Northland,160,3565.770166
2000/1/1,2,Auckland,250,8404.386158
2000/1/1,3,Waikato,175,5446.602107
2000/1/1,4,Bay of Plenty,175,4712.809975
2000/1/1,5,Gisborne,150,4746.432094
2000/1/1,7,Taranaki,140,3964.106164
2000/1/1,8,Manawatu-Whanganui,140,3428.609036
2000/1/1,9,Wellington,220,3320.415525
2000/1/1,12,West Coast,123,3042.784961
2000/1/1,13,Canterbury,180,7110.960796
2000/1/1,14,Otago,195,3151.541805
2000/1/1,15,Southland,105,2519.118455
2000/1/1,17,Nelson,170,3042.784961
2000/2/1,1,Northland,160,3571.77282
2000/2/1,2,Auckland,250,8405.467438
2000/2/1,3,Waikato,170,5421.716205
2000/2/1,4,Bay of Plenty,170,4677.535786
2000/2/1,5,Gisborne,150,4764.493385
2000/2/1,7,Taranaki,140,3932.561703
2000/2/1,8,Manawatu-Whanganui,145,3412.91879
2000/2/1,9,Wellington,228,3326.495817
2000/2/1,12,West Coast,100,3045.895897
2000/2/1,13,Canterbury,180,7055.231975
2000/2/1,14,Otago,160,3127.423498
2000/2/1,15,Southland,100,2501.239553
2000/2/1,17,Nelson,175,3045.895897
2000/3/1,1,Northland,160,3579.059842
2000/3/1,2,Auckland,250,8401.805149
2000/3/1,3,Waikato,160,5398.614946
2000/3/1,4,Bay of Plenty,175,4639.076682
2000/3/1,5,Gisborne,150,4792.312454
2000/3/1,7,Taranaki,140,3898.915104
2000/3/1,8,Manawatu-Whanganui,140,3400.67219
2000/3/1,9,Wellington,220,3335.166509
2000/3/1,12,West Coast,115,3048.333108
2000/3/1,13,Canterbury,170,7003.840743
2000/3/1,14,Otago,150,3104.85447
2000/3/1,15,Southland,110,2480.260585
2000/3/1,17,Nelson,175,3048.333108
2000/4/1,1,Northland,160,3587.683114
2000/4/1,2,Auckland,250,8393.960601
2000/4/1,3,Waikato,165,5377.570981
2000/4/1,4,Bay of Plenty,180,4598.331915
2000/4/1,5,Gisborne,150,4828.017884
2000/4/1,7,Taranaki,140,3863.714855
2000/4/1,8,Manawatu-Whanganui,140,3391.612163
2000/4/1,9,Wellington,210,3345.853233
2000/4/1,12,West Coast,103,3050.096895
2000/4/1,13,Canterbury,175,6956.814306
2000/4/1,14,Otago,150,3084.044108
2000/4/1,15,Southland,115,2457.078844
2000/4/1,17,Nelson,180,3050.096895
2000/5/1,1,Northland,150,3597.694516
2000/5/1,2,Auckland,250,8382.495104
2000/5/1,3,Waikato,165,5358.856962
2000/5/1,4,Bay of Plenty,175,4556.200736
2000/5/1,5,Gisborne,150,4869.738253
2000/5/1,7,Taranaki,135,3827.509444
2000/5/1,8,Manawatu-Whanganui,140,3385.481638
2000/5/1,9,Wellington,215,3357.98162
2000/5/1,12,West Coast,120,3051.187559
2000/5/1,13,Canterbury,175,6914.179867
2000/5/1,14,Otago,150,3065.201804
2000/5/1,15,Southland,110,2432.591619
2000/5/1,17,Nelson,180,3051.187559
2000/6/1,1,Northland,150,3609.14593
2000/6/1,2,Auckland,250,8367.969965
2000/6/1,3,Waikato,165,5342.745539
2000/6/1,4,Bay of Plenty,175,4513.582395
2000/6/1,5,Gisborne,150,4915.602145
2000/6/1,7,Taranaki,135,3790.847359
2000/6/1,8,Manawatu-Whanganui,140,3382.023543
2000/6/1,9,Wellington,220,3370.977303
2000/6/1,12,West Coast,120,3051.6054
2000/6/1,13,Canterbury,180,6875.964633
2000/6/1,14,Otago,150,3048.536946
2000/6/1,15,Southland,110,2407.696202
2000/6/1,17,Nelson,175,3051.6054
2000/7/1,1,Northland,160,3622.089237
2000/7/1,2,Auckland,250,8350.946496
2000/7/1,3,Waikato,165,5329.509364
2000/7/1,4,Bay of Plenty,180,4471.376143
2000/7/1,5,Gisborne,150,4963.73814
2000/7/1,7,Taranaki,140,3754.277087
2000/7/1,8,Manawatu-Whanganui,145,3380.980808
2000/7/1,9,Wellington,220,3384.265913
2000/7/1,12,West Coast,110,3051.350719
2000/7/1,13,Canterbury,175,6842.195808
2000/7/1,14,Otago,150,3034.258925
2000/7/1,15,Southland,110,2383.289886
2000/7/1,17,Nelson,175,3051.350719
2000/8/1,1,Northland,150,3636.576318
2000/8/1,2,Auckland,250,8331.986004
2000/8/1,3,Waikato,160,5319.421088
2000/8/1,4,Bay of Plenty,175,4430.481232
2000/8/1,5,Gisborne,150,5012.274819
